I,daily_new_cases,aggregate_consumption_deviation,total_contacts,weighted_labor_S,weighted_labor_I,weighted_labor_R,prob_contact_I_weighted,type
0.0100117305063896,0.00186539367789433,-1.15452384556169,11.10294660405959,4.268794236434481,0.0507507584851275,3.5887628630131077,0.00919454047177874,coordinated
0.00992011277229352,0.00184784421415831,-1.14940495969501,11.13909350802416,4.253939820658351,0.05052574935868485,3.6042189314968356,0.009141705319949905,coordinated
0.00982881243900632,0.00183036134734321,-1.14437037890365,11.17511538207682,4.239223188103542,0.05029713650010366,3.619533560898523,0.009088399019089491,coordinated
0.00973783483924106,0.00181294629944036,-1.13941921629892,11.2110102039848,4.224643868639446,0.05006497954936857,3.634707241220229,0.009034634381321361,coordinated
0.00964548723743303,0.00179361365001849,-1.2063689392673,11.23627424336352,4.204468227822999,0.049820606930920476,3.649740470696645,0.008984781903211581,coordinated
0.00954982275763402,0.00177173891907059,-1.36239312516329,11.24876509090372,4.177330720788941,0.049558094100632465,3.6646311343242353,0.008938794702242327,coordinated
0.00945130176261961,0.00174975931589492,-1.51206277789565,11.263077965747561,4.15085850633244,0.04928427510636518,3.6793741115203575,0.008889707654907696,coordinated
0.00935034573470913,0.00172771808872973,-1.65538679680457,11.27904850518242,4.125054764473842,0.0489997560630643,3.6939649924085587,0.008837726265079409,coordinated
0.00924733974573998,0.00170565398197287,-1.79240632014929,11.29652504859814,4.099919462334265,0.048705125875168766,3.7084000177950274,0.008783048574801184,coordinated
0.00914263491669107,0.00168360167604358,-1.92318988108937,11.31536785007545,4.0754497954692335,0.04840095865815568,3.722676022958297,0.008725865315574084,coordinated
0.00903655082594489,0.00166159218140676,-2.04782907456917,11.33544828166462,4.051640585314036,0.04808781528731947,3.736790385236016,0.008666360022939808,coordinated
0.00892937783668094,0.00163965319177082,-2.16643470161892,11.35664804580364,4.028484635314695,0.047766244286438636,3.7507409753296437,0.00860470912853837,coordinated
0.00882137932307892,0.00161780940100655,-2.27913335500038,11.37885841020445,4.005973048604244,0.04743678223008508,3.764526112202112,0.008541082040687925,coordinated
0.00871279447996954,0.00159608360046283,-2.38603354597595,11.40198438191959,3.984097973759654,0.047099957814880813,3.7781445214123384,0.008475639592416312,coordinated
0.00860384079117002,0.00157449681419638,-2.48722962331174,11.42594290572912,3.9628523281215022,0.04675629273901116,3.791595297787223,0.008408535022264851,coordinated
0.00849471177391146,0.00155306326908949,-2.58300361917696,11.45062919448922,3.9422137188277158,0.046406276479588955,3.804877871904311,0.008339924949962893,coordinated
0.00838558182631999,0.00153179821811068,-2.67351559101131,11.4759665901711,3.9221692077239787,0.046050394181828484,3.8179919730922482,0.008269950638168797,coordinated
0.00827660782841924,0.00151071509413739,-2.75892977003364,11.50188467386657,3.902705264946622,0.04568911796100962,3.8309375999147837,0.008198746862572267,coordinated
0.00816793062564152,0.00148982567825517,-2.83941307375785,11.52831874481253,3.8838079152440605,0.04532290645982922,3.8437149931264147,0.008126442029561871,coordinated
0.00805967640002189,0.00146914025226805,-2.91513382677302,11.5552093403982,3.8654628653339307,0.044952204437363245,3.856324610918234,0.008053158305465092,coordinated
0.00795195793493932,0.00144866773706678,-2.98626066619395,11.5825017952068,3.847655614339827,0.04457744240748428,3.8687671062806404,0.00797901175685986,coordinated
0.00784487577965395,0.00142841581830409,-3.05296161040256,11.610145836856969,3.830371549171223,0.04419903633812556,3.881043306318558,0.007904112501098657,coordinated
0.00773968725524235,0.00140974928424084,-3.05944007521474,11.64758817888259,3.8180636648797917,0.043823984473883804,3.8931541933644374,0.007825943085967268,coordinated
0.00763729152085833,0.00139249700585978,-3.01779085602971,11.69254031316817,3.809759864362563,0.04345509897181622,3.905102690797863,0.007746101137816396,coordinated
0.00753749652828729,0.00137556518083849,-2.97748811650751,11.73633930235371,3.801503359641816,0.0430899012312247,3.916893110116603,0.007667619000793867,coordinated
0.00744012868606201,0.00135893778340011,-2.93844761666445,11.77906312178786,3.793297033939719,0.04272819870298902,3.928529466335218,0.007590412314700861,coordinated
0.00734503080799877,0.00134260001936809,-2.90059293278413,11.820782334695629,3.785143404477298,0.042369809611832024,3.9400155064784403,0.007514403901579624,coordinated
0.00725206032285206,0.00132653822543799,-2.86385457558009,11.86156090496576,3.7770446675016425,0.04201456311289864,3.9513547349076386,0.007439523131181512,coordinated
0.00716108770735498,0.00131073977643836,-2.82816922279331,11.901456908004409,3.7690027371000565,0.04166229924939266,3.9625504358832693,0.007365705345123073,coordinated
0.00707199511101652,0.00129519300011387,-2.79347904943695,11.94052315416316,3.76101927875235,0.04131286876507528,3.9736056937083037,0.007292891334367673,coordinated
0.00698467514606098,0.00127988709893252,-2.75973114164814,11.97880773693852,3.7530957384120693,0.04096613281283225,3.9845234107486025,0.007221026865050928,coordinated
0.00689902982003044,0.0012648120784118,-2.7268769823602,12.01635451623441,3.7452333677770104,0.04062196259082931,3.9953063235852215,0.007150062248063543,coordinated
0.00681496959199751,0.00124995868146673,-2.69487199886259,12.05320354540297,3.7374332463020297,0.040280238930317805,4.00595701751887,0.0070799519481985485,coordinated
0.00673241251214163,0.00123531830026086,-2.66367643014839,12.089391217629629,3.729696199322368,0.03994085171119141,4.01647793961732,0.007010654278769738,coordinated
0.00665128352445202,0.00122088299759978,-2.63325140123599,12.124951261571141,3.7220231002516675,0.03960369971268864,4.026871410434578,0.00694213091833911,coordinated
0.00657151378781657,0.00120664539156636,-2.60356177603207,12.15991444966738,3.7144146324575886,0.03926868996483385,4.037139634653458,0.006874346779152453,coordinated
0.00649304008299166,0.00119259862260826,-2.57457519782029,12.1943089931899,3.7068713567489606,0.038935737297747776,4.0472847106801675,0.00680726969830628,coordinated
0.00641580428596574,0.0011787363147904,-2.54626166708605,12.22816081317295,3.6993937368259213,0.03860476389331264,4.057308639323305,0.006740870184541803,coordinated
0.00633975289661377,0.00116505253715681,-2.51859332181389,12.26149375303569,3.6919821493540903,0.038275698842299345,4.067213331659843,0.0066751211962564555,coordinated
0.00626483661610614,0.00115154176834014,-2.49154424135573,12.294329769129309,3.6846368928699444,0.037948477716124966,4.077000616173485,0.006609997938977475,coordinated
0.00619100996739921,0.00113819886413413,-2.46509027102956,12.32668910178821,3.6773581956673143,0.03762304215516415,4.086672245240619,0.006545477680447073,coordinated
0.00611823095387267,0.00112501902776911,-2.43920886499184,12.3585904291274,3.6701462227939556,0.0372993394748198,4.096229901030353,0.006481539581655704,coordinated
0.00604646075180987,0.00111199778265335,-2.41387894524768,12.39005100554065,3.6630010822693935,0.036977322290003466,4.105675200877563,0.006418164542326658,coordinated
0.00597566343296003,0.00109913094736409,-2.38908077494248,12.421086786605951,3.6559228306199913,0.03665694815826274,4.11500970218126,0.0063553350595063835,coordinated
0.00590580571388728,0.00108641461269181,-2.36479584431446,12.45171254189289,3.6489114778145133,0.03633817924148038,4.124234906874556,0.006293035098048612,coordinated
0.00583685742946266,0.00107384593825554,-2.34096402301115,12.48194998272958,3.6419704059334315,0.03602098484584581,4.133352265507726,0.006231248361646314,coordinated
0.00576879153417567,0.00106142269362154,-2.31750998623408,12.51182279984594,3.6351042512470992,0.03570534235504501,4.142363182062263,0.0061699598628046776,coordinated
0.00570158114869436,0.00104913980781362,-2.29452668266527,12.54132191914268,3.6283042441211752,0.03539122579366201,4.1512690187668815,0.00610916277104062,coordinated
0.00563520127215551,0.00103699424153426,-2.27199928894313,12.570458420591809,3.6215702686247067,0.03507861186174535,4.160071096354123,0.006048845623090162,coordinated
0.0055696286265462,0.00102498314001555,-2.24991380081919,12.59924261212509,3.6149021791879257,0.03476748048708664,4.1687706969602765,0.005988997934026928,coordinated
0.00550484151508686,0.00101310381899253,-2.22825696947713,12.627684093298669,3.6082998032385376,0.03445781458466403,4.17736906678514,0.005929610118590903,coordinated
0.00544081969321841,0.00100135375178339,-2.20701624368181,12.65579181327723,3.6017629435780982,0.0341495998306052,4.185867418533124,0.005870673418777337,coordinated
0.00537754425095164,9.89730557383544e-4,-2.186179717162,12.68357412369905,3.5952913805275832,0.03384282444991484,4.194266933655139,0.005812179837145084,coordinated
0.00531499750547266,9.78231989488815e-4,-2.16573608069806,12.711038826921818,3.5888848738672063,0.033537479017221004,4.202568764408971,0.005754122075354397,coordinated
0.00525316290301803,9.66855926370635e-4,-2.14567457844495,12.73819322009485,3.582543164593119,0.03323355626981714,4.210774035753724,0.005696493477491119,coordinated
0.00519202492913826,9.55600361533063e-4,-2.12598496807185,12.76504413545539,3.5762659765105536,0.03293105093229866,4.218883847092877,0.005639287977774342,coordinated
0.00513156902656164,9.44463395087515e-4,-2.10665748434666,12.79159797720494,3.570053017680741,0.03262995955212306,4.226899273878761,0.005582500052283005,coordinated
0.005071781519952,9.33443225786861e-4,-2.08768280583189,12.81786075528408,3.5639039817372224,0.0323302803454513,4.234821369090263,0.005526124674369312,coordinated
0.00501264953591771,9.22538130802745e-4,-2.06905274829061,12.84383796515085,3.5578184912822173,0.032032012982518336,4.242651164594334,0.005470157292926958,coordinated
0.00495416094728281,9.1174647847054e-4,-2.05075906773081,12.869534862141629,3.551796192387469,0.03173515851376143,4.250389672384037,0.005414593752127315,coordinated
0.00489630433685821,9.01066740207721e-4,-2.03279243281419,12.89495669795825,3.54583683557806,0.031439719372427906,4.258037885730541,0.005359430237482362,coordinated
0.00483906892522013,8.90497441401569e-4,-2.01514502678416,12.920108187512689,3.539940066984992,0.031145699108698625,4.265596780279233,0.0053046633330675755,coordinated
0.00478244452165674,8.80037174393033e-4,-1.99780934690642,12.94499378307218,3.5341055233983014,0.03085310230326104,4.273067315034231,0.005250289942622281,coordinated
0.00472642147904007,8.69684593499349e-4,-1.98077818460308,12.96961769449501,3.528332833035259,0.03056193446319662,4.280450433267309,0.005196307261642257,coordinated
0.0046709906522843,8.59438410406467e-4,-1.9640446071603,12.99398390785577,3.522621616246682,0.030272201924514443,4.287747063357018,0.005142712751534117,coordinated
0.00461614336008371,8.49297389902797e-4,-1.9476019408692,13.01809620259769,3.51697148616753,0.029983911760925585,4.294958119563785,0.005089504115672576,coordinated
0.00456187134965289,8.39260345928106e-4,-1.93144375547455,13.0419581673371,3.5113820493169894,0.029697071698483034,4.302084502745862,0.005036679277216589,coordinated
0.00450816676421707,8.29326137913605e-4,-1.91556384981565,13.06557321443339,3.505852906153009,0.029411690035729163,4.309127101020868,0.0049842363585511475,coordinated
0.00445502211302423,8.19493667391192e-4,-1.89995623855759,13.088944593427179,3.5003836515854427,0.02912777556902114,4.31608679037721,0.004932173662233311,coordinated
0.00440243024367106,8.09761874851637e-4,-1.88461513991818,13.11207540344004,3.494973875451655,0.028845337522720855,4.3229644352390535,0.0048804896533312615,coordinated
0.00435038431655399,8.00129736833101e-4,-1.86953496430654,13.13496860462081,3.489623162958234,0.028564385483959898,4.3297608889887425,0.004829182943053478,coordinated
0.00429887778127318,7.90596263222895e-4,-1.85471030379658,13.1576270287157,3.4843310950915476,0.02828492934170487,4.336476994449654,0.004778252273574333,coordinated
0.00424790435483264,7.81160494756745e-4,-1.84013592236459,13.180053388832679,3.479097249000308,0.028006979229868514,4.343113584332713,0.00472769650396944,coordinated
0.00419745800149362,7.71821500701055e-4,-1.82580674682951,13.20225028846445,3.4739211983523424,0.027730545474227583,4.3496714816491355,0.004677514597181191,coordinated
0.00414753291415056,7.62578376704819e-4,-1.81171785843568,13.224220229828479,3.468802513667995,0.02745563854292228,4.356151500092229,0.004627705607941072,coordinated
0.00409812349711028,7.53430242808862e-4,-1.79786448502829,13.245965621577799,3.4637407626321157,0.027182269000328163,4.3625544443902875,0.004578268671581253,coordinated
0.00404922435016541,7.44376241601055e-4,-1.78424199377144,13.26748878593159,3.4587355103864366,0.02691044746410362,4.36888111063302,0.004529202993673025,coordinated
0.00400085478396835,7.35444200667998e-4,-1.76890625160392,13.28922918087861,3.4539412203001882,0.026640347432440675,4.3751322865733115,0.004480468632190988,coordinated
0.00395313963366552,7.26761212818663e-4,-1.74331039810149,13.313116900434089,3.450039519717192,0.026372819407174217,4.38130878977573,0.004431919915425757,coordinated
0.00390607061022043,7.18196108807122e-4,-1.71752737499488,13.33684258973554,3.4462243587520405,0.02610772723434236,4.387411630524856,0.004383887533328664,coordinated
0.00385963900391261,7.09746787196962e-4,-1.69160560624217,13.36039821396942,3.4424908704277617,0.02584506955532789,4.393441806308683,0.0043363701752563615,coordinated
0.00381383575903345,7.01411151312207e-4,-1.66559013614449,13.383776512602019,3.4388344742592243,0.025584841620226763,4.399400301169173,0.004289365808585019,coordinated
0.00376865154077341,6.93187114714093e-4,-1.63952283493856,13.40697094164441,3.4352508600470033,0.025327035646335525,4.4052880851681255,0.004242871760444966,coordinated
0.0037240767950138,6.85072605987067e-4,-1.61344259303674,13.42997561998744,3.4317359725000114,0.025071641147974257,4.411106113956289,0.004196884792458902,coordinated
0.00368010180167713,6.77065572903739e-4,-1.58738550431904,13.45278527954989,3.428285996663774,0.02481864523961806,4.416855328434812,0.004151401169006904,coordinated
0.00363671672223476,6.69163986031846e-4,-1.56138503890638,13.4753952189939,3.424897344128316,0.02456803291420286,4.4225366544990266,0.004106416719509678,coordinated
0.00359391164191991,6.6136584184025e-4,-1.53547220586528,13.49780126077405,3.421566639987275,0.024319787298367024,4.428151002855574,0.004061926895190573,coordinated
0.00355167660714649,6.53669165355472e-4,-1.50967570629996,13.51999971129826,3.4182907105185474,0.024073889886287704,4.433699268904742,0.004017926820746419,coordinated
0.00351000165859043,6.46072012415346e-4,-1.48402207729371,13.54198732399068,3.4150665715555006,0.023830320753668262,4.43918233268049,0.00397441134132853,coordinated
0.00346887686035043,6.38572471561842e-4,-1.45853582715805,13.56376126505849,3.4118914175177393,0.023589058753340667,4.444601058841618,0.003931375065207543,coordinated
0.00342829232556725,6.31168665611051e-4,-1.4332395624414,13.58531908177616,3.408762611070039,0.0233500816938489,4.4499562967079385,0.00388881240246906,coordinated
0.00338823823884733,6.23858752934632e-4,-1.40815410714104,13.60665867311155,3.40567767337836,0.023113366502294445,4.455248880335957,0.0038467176000625794,coordinated
0.00334870487580482,6.16640928483689e-4,-1.38329861454836,13.62777826252961,3.402634274932633,0.022878889372637275,4.460479628629213,0.0038050847735022907,coordinated
0.00330968262000768,6.0951342458301e-4,-1.35869067214484,13.64867637281895,3.3996302269062504,0.022646625900565816,4.465649345478777,0.0037639079354959515,coordinated
0.00327116197758734,6.02474511520889e-4,-1.3343463999496,13.66935180279728,3.396663473023487,0.0224165512059727,4.470758819929932,0.0037231810217575986,coordinated
0.0032330921059102,5.95473971210667e-4,-1.31422232361281,13.68886239222335,3.393417247735243,0.02218835658404738,4.475808826371347,0.0036829591732078534,coordinated
0.00319545099930211,5.88535603601898e-4,-1.29581720303693,13.707817313614338,3.390090854712162,0.021961961341041076,4.4808000607010445,0.0036431535461875757,coordinated
0.00315822956678897,5.81670220560248e-4,-1.27798357980006,13.726496627601069,3.3867753671289536,0.021737347001715996,4.485733184844778,0.003603726447260334,coordinated
0.003121419209937,5.74876626592175e-4,-1.26070503196202,13.74490627115763,3.3834714726804203,0.021514486752361752,4.4906088466936955,0.0035646707958945792,coordinated
0.00308501179078071,5.68153684807207e-4,-1.24396570556405,13.76305192509772,3.380179825381354,0.021293355595847857,4.495427680864711,0.0035259799214997765,coordinated
0.00304899960193667,5.6150031321146e-4,-1.22775028537353,13.780939029855048,3.376901047293859,0.02107393023507658,4.500190309411396,0.0034876475374088947,coordinated
0.00301337533873737,5.54915481234258e-4,-1.21204396767747,13.79857280017464,3.373635730131061,0.020856188963320234,4.504897342488675,0.0034496677165159638,coordinated
0.00297813207323304,5.48398206472077e-4,-1.19683243495935,13.81595823879786,3.3703844367478766,0.020640111560991894,4.509549378974574,0.003412034868449795,coordinated
0.00294326322992294,5.41947551635241e-4,-1.1821018323088,13.833100149216769,3.3671477025282464,0.02042567919843799,4.51414700705177,0.003374743718176264,coordinated
0.00290876256308877,5.35562621683888e-4,-1.16783874542563,13.850003147567389,3.363926036677507,0.020212874344366884,4.518690804751707,0.003337789285929045,coordinated
0.00287462413561395,5.29242561140749e-4,-1.15403018009348,13.866671673725229,3.360719923427882,0.020001680679560402,4.523181340463718,0.003301166868377484,coordinated
0.00284084229918163,5.22986551569185e-4,-1.14066354300801,13.883110001661539,3.3575298231640476,0.019792083015536706,4.527619173411452,0.0032648720209471098,coordinated
0.00280741167575359,5.16793809205784e-4,-1.12772662385433,13.89932224911396,3.3543561734754888,0.019584067217861028,4.5320048540986795,0.0032289005412151715,coordinated
0.00277432714023956,5.10663582737608e-4,-1.11520757853804,13.9153123866208,3.351199390141546,0.01937762013381939,4.536338924726609,0.0031932484533095016,coordinated
0.00274158380427412,5.04595151214866e-4,-1.1030949134814,13.931084245964309,3.348059868054454,0.01917272952419246,4.540621919584337,0.0031579119932445263,coordinated
0.00270917700102475,4.98587822090481e-4,-1.09137747090469,13.9466415280647,3.344937982085524,0.018969383998885064,4.5448543654143245,0.003122887595133448,coordinated
0.00267710227096045,4.92640929378601e-4,-1.08004441501792,13.9619878103635,3.3418340878987998,0.018767572956182803,4.549036781754399,0.0030881718782199462,coordinated
0.00264535534851619,4.86753831924659e-4,-1.06908521905512,13.97712655373177,3.3387485227164655,0.01856728652542507,4.553169681257787,0.003053761634677237,coordinated
0.00261393214959286,4.80925911780118e-4,-1.05848965308949,13.9920611089358,3.335681606039633,0.018368515512895468,4.557253569992548,0.0030196538181260072,coordinated
0.00258282875983761,4.75156572675493e-4,-1.04824777257109,14.00679472269088,3.332633640328132,0.018171251350747514,4.561288947721714,0.0029858455328264696,coordinated
0.00255204142365303,4.6944523858568e-4,-1.03834990753493,14.021330543330919,3.3296049116423037,0.017975486048792275,4.565276308165378,0.002952334023502742,coordinated
0.00252156653388778,4.6379135238204e-4,-1.02878665243055,14.03567162612006,3.3265956902497993,0.01778121214898853,4.569216139245746,0.002919116665761026,coordinated
0.00249140062216475,4.58194374566032e-4,-1.0195488565285,14.04982093823012,3.3236062311999977,0.017588422682485765,4.573108923316304,0.0028861909570657056,coordinated
0.00246154034980583,4.52653782079563e-4,-1.01062761486244,14.06378136340623,3.32063677486846,0.017397111129079743,4.576955137376103,0.0028535545082398212,coordinated
0.00243198249931554,4.47169067187497e-4,-1.00201425966915,14.07755570634135,3.317687547473673,0.01720727137894948,4.580755253269933,0.0028212050354590452,coordinated
0.00240272396638836,4.41739736428131e-4,-0.99370035229075,14.09114669677864,3.314758761568126,0.017018897696553917,4.584509737875438,0.002789140352710059,coordinated
0.00237376175240696,4.36365309627627e-4,-0.985677675507135,14.10455699335969,3.3118506165055583,0.016831984686571766,4.5882190532778315,0.0027573583646864175,coordinated
0.00234509295740116,4.31045318974725e-4,-0.977938226269293,14.11778918723509,3.308963298886185,0.01664652726177826,4.5918836569330965,0.0027258570600966945,coordinated
0.00231671477343915,4.2577930815224e-4,-0.970474208804717,14.1308458054525,3.306096982981362,0.01646252061275684,4.595504001820249,0.0026946345053615013,coordinated
0.00228862447842464,4.20566831522092e-4,-0.963278028070402,14.1437293141369,3.303251831139275,0.016279960179350433,4.599080536583416,0.0026636888386772353,coordinated
0.00226081943027541,4.15407453360815e-4,-0.956342283529466,14.15644212147604,3.300427994172871,0.016098841623763405,4.602613705664373,0.0026330182644261455,coordinated
0.00223329706146039,4.10300747142664e-4,-0.949659763229549,14.16898658052351,3.2976256117313403,0.015919160805230377,4.606103949426062,0.0026026210479135935,coordinated
0.0022060548738737,4.05246294867634e-4,-0.943223438162633,14.18136499183125,3.294844812656239,0.015740913756171707,4.609551704267687,0.0025724955104141837,coordinated
0.00217909043402577,4.00243686431859e-4,-0.937026456888301,14.19357960592194,3.292085715323316,0.015564096659761457,4.612957402731881,0.0025426400245101934,coordinated
0.00215240136853288,3.95292519038004e-4,-0.931062140402039,14.20563262561161,3.28934842797094,0.015388705828838257,4.616321473604441,0.002513053009706341,coordinated
0.0021259608808152,3.90363769697561e-4,-0.928716237998573,14.216646503439708,3.2863620459779215,0.015214563432062029,4.619644342007193,0.002483764812966306,coordinated
0.0020997528087762,3.85464640129528e-4,-0.928697410196833,14.22696155519499,3.283229483028338,0.01504157903927676,4.622926391693476,0.0024547343954941323,coordinated
0.00207377825063361,3.8061215735969e-4,-0.928677110151699,14.23718666830035,3.2801364848023975,0.014869778649087862,4.626167981465652,0.002425923218408018,coordinated
0.00204803815987913,3.75806368662387e-4,-0.928655447321136,14.247321391688569,3.277082668511967,0.014699178090445405,4.629369471821533,0.002397333406973603,coordinated
0.00202253335111538,3.71047299879212e-4,-0.928632525784612,14.25736533109582,3.2740676511406033,0.014529792241012352,4.632531224730904,0.0023689669279731117,coordinated
0.00199726450569586,3.66334956324438e-4,-0.928608444464563,14.26731814678962,3.271091049617421,0.014361635053947039,4.635653603421132,0.0023408255948017035,coordinated
0.0019722321771741,3.61669323659582e-4,-0.928583297339081,14.277179551373148,3.268152480983289,0.014194719584127734,4.638736972171464,0.0023129110724325894,coordinated
0.00194743679656811,3.57050368738124e-4,-0.928557173648181,14.286949307663239,3.2652515625497114,0.014029058013829587,4.64178169611572,0.002285224882254108,coordinated
0.00192287867744617,3.52478040421344e-4,-0.928530158092222,14.296627226640009,3.2623879120506505,0.013864661677863894,4.644788141053112,0.0022577684067819088,coordinated
0.00189855802083964,3.47952270366231e-4,-0.928502331023107,14.30621316546546,3.259561147787465,0.013701541088189259,4.647756673266958,0.002230542894249311,coordinated
0.00187447491998832,3.43472973786394e-4,-0.928473768628968,14.31570702556926,3.25677088876731,0.013539705958002643,4.650687659350902,0.0022035494630784046,coordinated
0.00185062936492397,3.39040050186838e-4,-0.928444543111806,14.32510875079911,3.2540167548351313,0.013379165225321264,4.653581466042549,0.002176789106235269,coordinated
0.00182702124689712,3.34653384073482e-4,-0.928414722858817,14.334418325633951,3.2512983667996265,0.013219927076062753,4.656438460064111,0.0021502626954716794,coordinated
0.00180365036265227,3.30312845638236e-4,-0.928384372607161,14.34363577345783,3.248615346553168,0.013061998966632153,4.659259007969912,0.0021239709854561427,coordinated
0.00178051641855656,3.26018291420454e-4,-0.928353553602945,14.35276115489237,3.2459673171861407,0.01290538764602539,4.6620434760005,0.0020979146177970403,coordinated
0.00175761903458652,3.21769564945514e-4,-0.928322323753694,14.36179456618618,3.2433539030957705,0.012750099177455752,4.664792229943093,0.0020720941249601815,coordinated
0.00173495774817768,3.17566497341308e-4,-0.928290737775683,14.37073613765913,3.240774730089583,0.012596138959512676,4.667505634998244,0.0020465099340835065,coordinated
0.0017125320179415,3.13408907933326e-4,-0.928258847335206,14.37958603219974,3.2382294254838935,0.012443511746860354,4.670184055652405,0.002021162370691259,coordinated
0.00169034122725392,3.09296604819077e-4,-0.928226701184531,14.388344443814141,3.2357176181972296,0.012292221670483551,4.672827855556228,0.001996051662310106,coordinated
0.00166838468771979,3.0522938542249e-4,-0.928194345292732,14.397011596224669,3.2332389388391585,0.012142272257488528,4.675437397408427,0.001971177941989342,coordinated
0.00164666164251722,3.01207037028964e-4,-0.928161822971463,14.405587741516548,3.2307930197944206,0.011993666450466355,4.678013042844957,0.0019465412517276804,coordinated
0.00162517126962585,2.97229337301701e-4,-0.928129174995496,14.41407315883132,3.2283794953027334,0.011846406626426267,4.680555152333432,0.0019221415458086546,coordinated
0.00160391268494274,2.93296054779927e-4,-0.928096439718873,14.422468153105111,3.225998001534369,0.011700494615305406,4.683064085072392,0.001897978694046881,coordinated
0.00158288494528962,2.89406949359593e-4,-0.92806365318644,14.430773053850551,3.223648176661563,0.011555931718062384,4.685540198895527,0.0018740524849470942,coordinated
0.00156208705131519,2.85561772757129e-4,-0.92803084924068,14.43898821398086,3.221329660926057,0.01141271872436276,4.687983850180453,0.0018503626287784286,coordinated
0.00154151795029559,2.81760268956802e-4,-0.927998059624402,14.44711400867471,3.219042096702826,0.01127085592986039,4.690395393761982,0.0018269087605652834,coordinated
0.00152117653883674,2.7800217464221e-4,-0.927965314079493,14.4551508342804,3.2167851285601503,0.011130343153084508,4.692775182849737,0.0018036904429973768,coordinated
0.00150106166548152,2.74287219612424e-4,-0.927932640441498,14.46309910725845,3.2145584033161345,0.010991179751937044,4.69512356894993,0.0017807071692604267,coordinated
0.00148117213322498,2.70615127183289e-4,-0.927900064730147,14.47095926316084,3.212361570091924,0.010853364639807425,4.697440901791162,0.0017579583657895098,coordinated
0.00146150670194063,2.66985614574348e-4,-0.927867611236621,14.478731755646159,3.2101942803615424,0.010716896301311344,4.699727529254084,0.0017354433949469043,coordinated
0.00144206409072061,2.63398393281869e-4,-0.927835302606805,14.48641705552922,3.208056187998702,0.010581772807659364,4.701983797304871,0.0017131615576260267,coordinated
0.0014228429801252,2.5985316942969e-4,-0.927803161444785,14.49401564945323,3.2059469491987773,0.010447991831611821,4.704210049932211,0.0016911120957930727,coordinated
0.00140384201413916,2.56349643865968e-4,-0.927771254417165,14.50152802710994,3.203866219001623,0.010315550660641012,4.706406629087871,0.001669294195213868,coordinated
0.0013850598027494,2.52887513270779e-4,-0.92773954997214,14.50895471889514,3.2018136627060554,0.010184446214396762,4.708573874630191,0.0016477069867042195,coordinated
0.00136649492371599,2.49466469717481e-4,-0.927708064928201,14.51629625539722,3.1997889441944682,0.010054675057081167,4.710712124271618,0.0016263495499240545,coordinated
0.00134814592452247,2.46086201227884e-4,-0.927676814829015,14.52355318008885,3.197791729939309,0.009926233410999042,4.712821713528954,0.0016052209150358892,coordinated
0.00133001132425558,2.42746392070815e-4,-0.927645814007849,14.530726048561661,3.1958216890332625,0.009799117169835638,4.7149029756766145,0.0015843200649008353,coordinated
0.00131208961541679,2.39446723049637e-4,-0.927615075649146,14.53781542778841,3.1938784932171265,0.009673321911606511,4.716956241702771,0.0015636459372120825,coordinated
0.0012943792656678,2.36186871779084e-4,-0.927584611847521,14.544821895411669,3.1919618169053194,0.009548842911285391,4.718981840268347,0.0015431974265672623,coordinated
0.0012768787195122,2.32966512951744e-4,-0.927554433664224,14.55174603905822,3.1900713372091865,0.009425675153115747,4.720980097668634,0.0015229733864812176,coordinated
0.00125958639991528,2.2978531859454e-4,-0.927524551180925,14.55858845567835,3.1882067339581877,0.009303813342611076,4.722951337797559,0.0015029726313404285,coordinated
0.00124250070986414,2.26642958315515e-4,-0.927494973551513,14.5653497509091,3.1863676897189976,0.009183251918250656,4.724895882114436,0.001483193938300668,coordinated
0.00122562003386988,2.23539099541246e-4,-0.927465709051323,14.572030538460961,3.184553889812663,0.00906398506287483,4.726814049613101,0.0014636360491290083,coordinated
0.00120894273941388,2.20473407745193e-4,-0.927436765124279,14.57863143952699,3.1827650223298805,0.008946006714786398,4.728706156793414,0.0014442976719916858,coordinated
0.0011924671783399,2.17445546667251e-4,-0.927408148427899,14.585153082213768,3.181000778144412,0.008829310578562769,4.730572517634964,0.0014251774831889425,coordinated
0.00117619168819384,2.14455178524827e-4,-0.927379864876599,14.59159610099347,3.179260850924775,0.00871389013558469,4.732413443572916,0.0014062741288382577,coordinated
0.00116011459351271,2.11501964215675e-4,-0.927351919682451,14.59796113617634,3.1775449371442837,0.00859973865428596,4.734229243475958,0.0013875862265069984,coordinated
0.0011442342070647,2.08585563512794e-4,-0.927324317394707,14.604248833402998,3.1758527360894337,0.008486849200130837,4.736020223626173,0.0013691123667959485,coordinated
0.00112854883104165,2.05705635251612e-4,-0.927297061937027,14.610459843155859,3.174183949866809,0.008375214645322312,4.7377866877009485,0.0013508511148746048,coordinated
0.00111305675820573,2.02861837509728e-4,-0.927270156643567,14.61659482028894,3.172538283408419,0.008264827678248172,4.739528936756559,0.0013328010119696718,coordinated
0.00109775627299166,2.00053827779448e-4,-0.927243604292771,14.62265442357586,3.170915444475722,0.008155680812668932,4.741247269213685,0.0013149605768076936,coordinated
